,,,
5,13.1926150677254,59.6715026041667,19.0516549479167
5,48.4423739981139,77.909,51.44
5,54.9765270006901,76.147,50.279
5,49.220068998693,77.347,38.905
5,44.4606230012141,69.383,35.553
5,15.4173649856375,60.35860546875,33.2122513020833
10,15.6227191367104,215.676013020833,53.84291796875
15,15.3207774478972,459.979795572917,72.57112109375
20,15.7164660780656,816.442186197918,93.9153385416666
40,15.6451566094376,3203.9971875,176.612989583333
5,15.3719225221304,60.1743281250001,32.9728294270833
10,15.4269921953016,212.87369921875,53.02425390625
15,15.4876458411763,463.364614583333,73.1656940104167
20,15.6054779284318,812.669184895833,93.4900507812501
40,15.5977355675248,3187.86148567708,175.751204427083
5,15.3967239035543,60.2086757812499,33.0463268229166
10,15.3852623892684,212.506618489583,53.1002031250001
15,15.4741797006087,463.361052083334,73.1652057291667
20,15.6939448830258,814.645302083333,93.8557356770834
40,15.9164029763682,3159.76981510416,175.7403515625
5,38.656962999994,77.601,40.242
5,15.0809349492214,58.9409973958334,32.2595455729167
10,15.1458403411553,209.00419140625,51.9693684895833
15,15.2106992018138,455.581403645833,71.8974453125
20,15.2624884466247,798.097600260417,91.7612213541667
40,15.6048384752812,3120.92023046875,170.495266927083
40,16.9669892994714,3143.35556640625,171.310434895833
20,15.032542669194,805.445382812499,92.0517239583334
5,13.2088099869634,59.1502239583334,32.0827018229166
10,13.2510984752561,209.187653645834,51.7887825520833
15,13.3086614635924,454.865796875001,71.6215429687499
20,13.3638597943246,798.262174479167,91.4644205729166
40,13.7038013138143,3121.07969270834,170.097131510417
5,13.6483391418949,60.05690234375,30
10,13.9732616328179,216.310018229167,51.6848151041667
15,13.8417139387622,464.7810234375,71.2202369791666
20,13.8069250963705,809.474705729167,90.7782239583334
40,14.2223017278411,3176.85257942709,171.1065234375
40,51.3468120007019,3423.149,177.278
5,36.1897350012441,65.469,33.116
5,13.5229098271076,59.6110271186441,30.5123694915254
10,13.5293437898496,209.316959322034,50.0082779661017
15,13.6137084677565,455.924023728814,69.9054067796611
20,13.6488679694841,800.127284745763,89.6171559322033
40,14.1817164576207,3129.5304779661,170.272122033898
40,66.54394099999905,3325.751,238.713
40,44.7065259999988,3353.633,178.69
40,49.174046000018734,3325.4309999999996,178.201
40,45.74172000002363,3335.146,194.411
40,63.235785000017586,3400.332,197.969
40,68.21424999998271,3460.8860000000004,188.23700000000002
40,52.78412600000593,3761.7050000000004,189.23700000000002
40,61.43100000008417,3471.437,206.843
40,37.43056400026035,3401.8419999999996,181.18799999999996
40,49.17249699974491,3248.974,186.922
40,56.81866699978855,3361.6789999999996,179.47299999999998
40,83.23303100019075,3712.2039999999997,190.25799999999998
40,40.104979000261665,3425.92,181.76499999999996
