
5,27.01267466666953,67.39800000000001,33.693666666666665
10,27.18222666832541,239.48933333333332,56.493
15,21.924057667395875,475.50933333333336,71.82466666666666
20,28.277355668251403,839.6646666666667,96.13666666666667
40,22.364942997228354,3165.771666666666,173.62766666666667
5,17.84520764986155,64.39935,38.174850000000006
10,16.110136899897043,215.55895,58.28189999999999
15,15.150977400116972,467.9656,82.36330000000001
20,15.452198299954034,819.2967000000001,101.31495
40,15.099825049946958,3166.06035,183.4991
5,24.41027960012434,71.6252,44.8956
10,19.40048280011979,236.94,62.9182
15,22.13754799995513,537.754,89.036
20,20.948549799868488,827.9048,105.2518
40,27.305542399335536,3504.7958,190.3062
