
5,26.574008998674497,69.76533333333333,34.501333333333335
10,27.543798668678694,248.84266666666667,56.02133333333333
15,26.96159933596694,510.21866666666665,74.919
20,22.19106566917617,823.6023333333334,91.96733333333333
40,25.360835000659183,3185.6783333333333,171.766
5,26.66781699990679,74.44760000000001,36.4766
10,22.676541600594646,240.11240000000004,59.2442
15,22.517973399953917,501.4428000000001,84.0972
20,22.714084800463752,853.0439999999999,105.11580000000001
40,21.578281800248078,3254.1736,188.8204
